Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
2463,CA-2023-148691,3/12/2023,9/12/2023,Standard Class,CS-12460,Consumer,10009,OFF-BI-10001524,83,,,
2464,CA-2023-148691,3/12/2023,9/12/2023,Standard Class,CS-12460,Consumer,10009,OFF-BI-10001553,14,,,
2465,CA-2023-148691,3/12/2023,9/12/2023,Standard Class,CS-12460,Consumer,10009,TEC-PH-10000576,136,,,
2466,CA-2023-148691,3/12/2023,9/12/2023,Standard Class,CS-12460,Consumer,10009,OFF-LA-10001317,3,,,
2467,CA-2023-128755,4/5/2023,8/5/2023,Standard Class,MK-18160,Consumer,23602,OFF-PA-10000726,9,,,
2468,CA-2023-128755,4/5/2023,8/5/2023,Standard Class,MK-18160,Consumer,23602,OFF-ST-10003306,571,,,
2469,CA-2023-128755,4/5/2023,8/5/2023,Standard Class,MK-18160,Consumer,23602,OFF-PA-10004983,32,,,
2470,CA-2023-128755,4/5/2023,8/5/2023,Standard Class,MK-18160,Consumer,23602,OFF-ST-10001291,16,,,
2471,US-2022-135923,22/01/2022,28/01/2022,Standard Class,CM-11935,Consumer,28314,FUR-FU-10002107,14,,,
2472,US-2022-135923,22/01/2022,28/01/2022,Standard Class,CM-11935,Consumer,28314,FUR-BO-10002213,451,,,
2473,US-2022-135923,22/01/2022,28/01/2022,Standard Class,CM-11935,Consumer,28314,OFF-AP-10000692,64,,,
2474,CA-2022-114972,3/11/2022,6/11/2022,First Class,PF-19225,Consumer,90032,FUR-CH-10001190,217,,,
2475,CA-2022-114972,3/11/2022,6/11/2022,First Class,PF-19225,Consumer,90032,TEC-AC-10000682,82,,,
2476,CA-2022-114972,3/11/2022,6/11/2022,First Class,PF-19225,Consumer,90032,OFF-LA-10004545,87,,,
2477,CA-2022-114972,3/11/2022,6/11/2022,First Class,PF-19225,Consumer,90032,OFF-AP-10003057,1101,,,
2478,CA-2023-102750,4/9/2023,8/9/2023,Second Class,GM-14695,Corporate,90036,FUR-TA-10000198,1322,,,
2479,CA-2020-145212,13/09/2020,19/09/2020,Standard Class,DC-12850,Consumer,10011,OFF-AR-10002833,5,,,
2480,CA-2023-141992,19/06/2023,25/06/2023,Standard Class,FO-14305,Consumer,75220,OFF-SU-10002557,11,,,
2481,CA-2023-141992,19/06/2023,25/06/2023,Standard Class,FO-14305,Consumer,75220,OFF-ST-10003656,153,,,
2482,CA-2023-147956,24/12/2023,31/12/2023,Standard Class,AH-10210,Consumer,98105,OFF-ST-10001097,1003,,,
2483,CA-2023-126067,28/08/2023,3/9/2023,Standard Class,KN-16705,Home Office,98105,TEC-PH-10000912,35,,,
2484,CA-2023-126067,28/08/2023,3/9/2023,Standard Class,KN-16705,Home Office,98105,FUR-TA-10000617,1137,,,
2485,CA-2023-126067,28/08/2023,3/9/2023,Standard Class,KN-16705,Home Office,98105,OFF-BI-10001658,99,,,
2486,CA-2023-126067,28/08/2023,3/9/2023,Standard Class,KN-16705,Home Office,98105,OFF-AR-10003856,5,,,
2487,CA-2021-104514,2/1/2021,4/1/2021,Second Class,CB-12535,Corporate,19711,OFF-ST-10001837,85,,,
2488,CA-2021-104514,2/1/2021,4/1/2021,Second Class,CB-12535,Corporate,19711,OFF-AR-10001473,9,,,
2489,CA-2021-104514,2/1/2021,4/1/2021,Second Class,CB-12535,Corporate,19711,OFF-PA-10004285,20,,,
2490,CA-2021-141040,9/10/2021,13/10/2021,Second Class,TB-21250,Consumer,10024,TEC-PH-10001835,631,,,
2491,CA-2021-141040,9/10/2021,13/10/2021,Second Class,TB-21250,Consumer,10024,OFF-PA-10002245,23,,,
2492,CA-2020-113579,13/12/2020,15/12/2020,Second Class,KD-16345,Consumer,90049,OFF-PA-10001457,90,,,
2493,CA-2020-144624,19/11/2020,23/11/2020,Standard Class,JM-15865,Consumer,14701,TEC-PH-10002885,4548,,,
2494,CA-2022-146206,10/9/2022,14/09/2022,Second Class,KT-16480,Consumer,77095,FUR-TA-10004086,300,,,
2495,CA-2022-146206,10/9/2022,14/09/2022,Second Class,KT-16480,Consumer,77095,TEC-PH-10000895,719,,,
2496,CA-2020-136644,16/06/2020,22/06/2020,Standard Class,SC-20575,Consumer,46544,FUR-CH-10000225,647,,,
2497,CA-2021-122371,26/09/2021,1/10/2021,Standard Class,BS-11800,Home Office,92037,OFF-ST-10002370,64,,,
2498,CA-2021-122371,26/09/2021,1/10/2021,Standard Class,BS-11800,Home Office,92037,OFF-EN-10000056,124,,,
2499,CA-2022-126935,19/05/2022,24/05/2022,Standard Class,BT-11395,Corporate,94109,OFF-BI-10004817,9,,,
2500,US-2023-133781,22/06/2023,23/06/2023,First Class,DC-12850,Consumer,33178,OFF-EN-10004483,37,,,
2501,CA-2023-131618,17/06/2023,20/06/2023,First Class,LS-17200,Corporate,60076,OFF-PA-10001892,12,,,
2502,CA-2023-131618,17/06/2023,20/06/2023,First Class,LS-17200,Corporate,60076,OFF-BI-10000546,2,,,
2503,CA-2023-131618,17/06/2023,20/06/2023,First Class,LS-17200,Corporate,60076,OFF-BI-10001294,9,,,
2504,CA-2022-149482,14/11/2022,19/11/2022,Standard Class,RR-19315,Consumer,94110,OFF-LA-10000248,7,,,
2505,CA-2020-143917,25/07/2020,27/07/2020,Second Class,KL-16645,Consumer,94122,OFF-ST-10001228,53,,,
2506,CA-2020-143917,25/07/2020,27/07/2020,Second Class,KL-16645,Consumer,94122,OFF-SU-10000151,8187,,,
2507,CA-2020-143917,25/07/2020,27/07/2020,Second Class,KL-16645,Consumer,94122,FUR-FU-10004351,77,,,
2508,CA-2021-120397,2/7/2021,2/7/2021,Same Day,RB-19435,Consumer,77070,OFF-AP-10001293,32,,,
2509,CA-2023-163902,2/3/2023,8/3/2023,Standard Class,MY-17380,Corporate,90045,TEC-PH-10000675,196,,,
2510,CA-2023-163902,2/3/2023,8/3/2023,Standard Class,MY-17380,Corporate,90045,TEC-AC-10000580,479,,,
2511,CA-2022-136812,18/11/2022,23/11/2022,Standard Class,AW-10930,Home Office,73120,OFF-ST-10003470,1117,,,
2512,CA-2021-102722,18/04/2021,19/04/2021,First Class,KW-16570,Consumer,71203,TEC-AC-10003116,106,,,
2513,CA-2023-155089,2/12/2023,6/12/2023,Standard Class,DB-12910,Home Office,33614,OFF-BI-10002429,45,,,
2514,CA-2022-124506,11/11/2022,17/11/2022,Standard Class,BB-11545,Corporate,60623,TEC-AC-10003280,95,,,
2515,CA-2022-124506,11/11/2022,17/11/2022,Standard Class,BB-11545,Corporate,60623,FUR-CH-10004540,47,,,
2516,CA-2020-106572,5/9/2020,10/9/2020,Standard Class,NP-18700,Consumer,43402,OFF-ST-10000585,264,,,
2517,CA-2020-128888,15/11/2020,22/11/2020,Standard Class,PB-19105,Consumer,77095,OFF-EN-10003001,604,,,
2518,CA-2023-123134,2/5/2023,7/5/2023,Standard Class,DW-13585,Corporate,7090,FUR-FU-10003975,129,,,
2519,CA-2022-124352,15/10/2022,21/10/2022,Standard Class,CD-12790,Home Office,73120,OFF-LA-10004559,20,,,
2520,CA-2022-124352,15/10/2022,21/10/2022,Standard Class,CD-12790,Home Office,73120,OFF-LA-10003223,29,,,
2521,CA-2022-124352,15/10/2022,21/10/2022,Standard Class,CD-12790,Home Office,73120,OFF-AP-10002651,868,,,
2522,CA-2022-124352,15/10/2022,21/10/2022,Standard Class,CD-12790,Home Office,73120,OFF-PA-10003177,12,,,
2523,CA-2022-124352,15/10/2022,21/10/2022,Standard Class,CD-12790,Home Office,73120,TEC-PH-10003442,5,,,
2524,CA-2022-124352,15/10/2022,21/10/2022,Standard Class,CD-12790,Home Office,73120,OFF-BI-10000977,121,,,
2525,CA-2021-124541,6/4/2021,10/4/2021,Standard Class,TT-21220,Consumer,77041,OFF-AR-10004078,42,,,
2526,CA-2021-124541,6/4/2021,10/4/2021,Standard Class,TT-21220,Consumer,77041,TEC-AC-10002550,25,,,
2527,CA-2021-124541,6/4/2021,10/4/2021,Standard Class,TT-21220,Consumer,77041,OFF-BI-10004965,6,,,
2528,CA-2021-124541,6/4/2021,10/4/2021,Standard Class,TT-21220,Consumer,77041,OFF-BI-10004209,9,,,
2529,CA-2021-124541,6/4/2021,10/4/2021,Standard Class,TT-21220,Consumer,77041,OFF-PA-10001526,7,,,
2530,CA-2020-108707,24/10/2020,29/10/2020,Standard Class,DB-12910,Home Office,33311,OFF-PA-10000788,10,,,
2531,CA-2020-111500,17/08/2020,21/08/2020,Standard Class,DJ-13510,Corporate,72209,OFF-PA-10000595,114,,,
2532,CA-2020-111500,17/08/2020,21/08/2020,Standard Class,DJ-13510,Corporate,72209,OFF-BI-10000829,17,,,
2533,CA-2020-111500,17/08/2020,21/08/2020,Standard Class,DJ-13510,Corporate,72209,OFF-FA-10002676,12,,,
2534,CA-2020-111500,17/08/2020,21/08/2020,Standard Class,DJ-13510,Corporate,72209,TEC-AC-10000844,339,,,
2535,US-2023-117723,15/08/2023,18/08/2023,Second Class,DL-13495,Corporate,19120,OFF-ST-10004459,1801,,,
2536,CA-2021-143238,6/9/2021,8/9/2021,First Class,LO-17170,Corporate,92253,TEC-AC-10003499,46,,,
2537,CA-2021-168746,27/01/2021,29/01/2021,Second Class,SV-20365,Consumer,44105,FUR-CH-10000513,181,,,
2538,CA-2021-168746,27/01/2021,29/01/2021,Second Class,SV-20365,Consumer,44105,TEC-PH-10000895,431,,,
2539,CA-2021-168746,27/01/2021,29/01/2021,Second Class,SV-20365,Consumer,44105,TEC-PH-10002555,155,,,
2540,CA-2021-113404,16/07/2021,16/07/2021,Same Day,EM-13810,Corporate,94122,FUR-CH-10003312,1348,,,
2541,CA-2021-113404,16/07/2021,16/07/2021,Same Day,EM-13810,Corporate,94122,FUR-CH-10004086,700,,,
2542,CA-2022-144792,30/04/2022,4/5/2022,Standard Class,KD-16615,Corporate,85254,FUR-FU-10002759,111,,,
2543,CA-2020-164385,26/09/2020,1/10/2020,Second Class,NB-18580,Corporate,19134,OFF-AP-10002191,143,,,
2544,US-2022-114174,8/9/2022,14/09/2022,Standard Class,AP-10720,Home Office,2148,FUR-BO-10003450,173,,,
2545,US-2022-114174,8/9/2022,14/09/2022,Standard Class,AP-10720,Home Office,2148,OFF-LA-10000248,14,,,
2546,CA-2023-108070,16/04/2023,20/04/2023,Standard Class,JE-15745,Consumer,95123,OFF-ST-10004804,205,,,
2547,CA-2023-108070,16/04/2023,20/04/2023,Standard Class,JE-15745,Consumer,95123,FUR-BO-10001337,102,,,
2548,US-2021-128090,16/08/2021,22/08/2021,Standard Class,JM-15865,Consumer,85023,OFF-AR-10002255,2,,,
2549,US-2021-128090,16/08/2021,22/08/2021,Standard Class,JM-15865,Consumer,85023,TEC-PH-10002624,1879,,,
2550,US-2021-128090,16/08/2021,22/08/2021,Standard Class,JM-15865,Consumer,85023,OFF-PA-10001878,313,,,
2551,US-2021-128090,16/08/2021,22/08/2021,Standard Class,JM-15865,Consumer,85023,OFF-LA-10000452,5,,,
2552,CA-2023-101042,19/11/2023,23/11/2023,Standard Class,AB-10105,Consumer,42420,FUR-FU-10004665,821,,,
2553,CA-2023-101042,19/11/2023,23/11/2023,Standard Class,AB-10105,Consumer,42420,OFF-BI-10000088,21,,,
2554,CA-2022-155439,14/09/2022,18/09/2022,Standard Class,PN-18775,Home Office,29203,OFF-PA-10000029,25,,,
2555,CA-2022-118626,15/08/2022,20/08/2022,Standard Class,JC-15775,Consumer,32303,TEC-PH-10000369,705,,,
2556,CA-2021-111458,26/09/2021,30/09/2021,Standard Class,PF-19165,Consumer,10035,TEC-AC-10001590,50,2,0,12
2557,US-2022-126844,8/10/2022,14/10/2022,Standard Class,BW-11110,Corporate,77070,FUR-FU-10004909,51,,,
2558,US-2021-112508,24/03/2021,30/03/2021,Standard Class,BP-11185,Corporate,33065,OFF-AP-10002287,6,,,
2559,CA-2021-147788,31/05/2021,4/6/2021,Standard Class,TM-21010,Consumer,84057,FUR-BO-10004357,1406,,,
2560,CA-2021-147788,31/05/2021,4/6/2021,Standard Class,TM-21010,Consumer,84057,OFF-LA-10003766,15,,,
2561,CA-2021-147788,31/05/2021,4/6/2021,Standard Class,TM-21010,Consumer,84057,OFF-ST-10000046,323,,,
2562,CA-2021-144288,25/12/2021,31/12/2021,Standard Class,MB-17305,Consumer,37211,OFF-LA-10003190,9,,,
2563,CA-2021-144288,25/12/2021,31/12/2021,Standard Class,MB-17305,Consumer,37211,OFF-PA-10002787,10,,,
2564,CA-2021-110632,17/03/2021,22/03/2021,Second Class,HR-14830,Corporate,10009,TEC-AC-10000387,15,,,
2565,CA-2021-110632,17/03/2021,22/03/2021,Second Class,HR-14830,Corporate,10009,OFF-ST-10001291,33,,,
2566,CA-2023-109589,21/12/2023,24/12/2023,First Class,BD-11635,Consumer,42104,TEC-AC-10003116,71,4,0,27
2567,CA-2023-123967,1/11/2023,3/11/2023,Second Class,SF-20200,Consumer,98226,OFF-BI-10001308,25,,,
2568,CA-2023-123967,1/11/2023,3/11/2023,Second Class,SF-20200,Consumer,98226,FUR-TA-10003954,2665,,,
2569,CA-2023-148929,7/9/2023,11/9/2023,Standard Class,SP-20620,Corporate,10011,OFF-ST-10003282,478,,,
2570,CA-2023-134404,27/12/2023,27/12/2023,Same Day,DR-12880,Corporate,43055,TEC-PH-10000576,164,,,
2571,CA-2023-134404,27/12/2023,27/12/2023,Same Day,DR-12880,Corporate,43055,OFF-AR-10004441,13,,,
2572,CA-2023-109778,16/07/2023,21/07/2023,Standard Class,VM-21685,Home Office,60098,OFF-AR-10003759,2,,,
2573,CA-2022-155845,12/8/2022,15/08/2022,Second Class,CM-12235,Consumer,75007,TEC-AC-10004145,1399,,,
2574,CA-2023-145128,9/7/2023,14/07/2023,Standard Class,SM-20320,Home Office,47905,FUR-FU-10000293,526,,,
2575,CA-2020-129091,22/11/2020,27/11/2020,Standard Class,RA-19885,Corporate,31907,OFF-EN-10004955,16,,,
2576,CA-2020-129091,22/11/2020,27/11/2020,Standard Class,RA-19885,Corporate,31907,OFF-BI-10001071,319,,,
2577,CA-2020-129091,22/11/2020,27/11/2020,Standard Class,RA-19885,Corporate,31907,OFF-EN-10001990,11,,,
2578,CA-2020-129091,22/11/2020,27/11/2020,Standard Class,RA-19885,Corporate,31907,OFF-AP-10002734,675,,,
2579,US-2020-155502,26/01/2020,31/01/2020,Standard Class,SD-20485,Home Office,22304,FUR-FU-10004587,62,,,
2580,US-2020-155502,26/01/2020,31/01/2020,Standard Class,SD-20485,Home Office,22304,OFF-ST-10004337,489,,,
2581,US-2020-155502,26/01/2020,31/01/2020,Standard Class,SD-20485,Home Office,22304,OFF-PA-10003072,19,,,
2582,US-2020-155502,26/01/2020,31/01/2020,Standard Class,SD-20485,Home Office,22304,OFF-PA-10000380,16,,,
2583,US-2020-155502,26/01/2020,31/01/2020,Standard Class,SD-20485,Home Office,22304,TEC-PH-10004833,155,,,
2584,US-2020-155502,26/01/2020,31/01/2020,Standard Class,SD-20485,Home Office,22304,FUR-FU-10001847,12,,,
2585,US-2020-155502,26/01/2020,31/01/2020,Standard Class,SD-20485,Home Office,22304,TEC-PH-10002103,187,,,
2586,CA-2021-121041,3/11/2021,10/11/2021,Standard Class,CS-12250,Corporate,76117,OFF-EN-10001137,6,,,
2587,CA-2023-131695,30/06/2023,6/7/2023,Standard Class,RA-19285,Consumer,10024,OFF-ST-10001476,248,,,
2588,CA-2023-131695,30/06/2023,6/7/2023,Standard Class,RA-19285,Consumer,10024,FUR-FU-10002045,22,,,
2589,CA-2022-137729,5/5/2022,9/5/2022,Standard Class,BF-11005,Home Office,90004,OFF-ST-10001505,5,,,
2590,CA-2022-137729,5/5/2022,9/5/2022,Standard Class,BF-11005,Home Office,90004,TEC-PH-10001433,246,,,
2591,US-2022-115455,8/9/2022,14/09/2022,Standard Class,SE-20110,Consumer,60090,FUR-FU-10004671,14,,,
2592,US-2022-115455,8/9/2022,14/09/2022,Standard Class,SE-20110,Consumer,60090,FUR-TA-10003569,601,,,
2593,CA-2023-128300,24/11/2023,26/11/2023,Second Class,RS-19765,Corporate,29483,TEC-PH-10002807,79,,,
2594,CA-2023-128300,24/11/2023,26/11/2023,Second Class,RS-19765,Corporate,29483,OFF-BI-10001597,327,,,
2595,CA-2023-149048,13/05/2023,17/05/2023,Standard Class,BM-11650,Corporate,47201,OFF-EN-10003296,180,,,
2596,CA-2023-149048,13/05/2023,17/05/2023,Standard Class,BM-11650,Corporate,47201,OFF-BI-10004632,914,,,
2597,CA-2023-149048,13/05/2023,17/05/2023,Standard Class,BM-11650,Corporate,47201,TEC-PH-10002310,587,,,
2598,CA-2023-149048,13/05/2023,17/05/2023,Standard Class,BM-11650,Corporate,47201,OFF-ST-10000078,530,,,
2599,CA-2023-149048,13/05/2023,17/05/2023,Standard Class,BM-11650,Corporate,47201,OFF-PA-10001752,14,,,
2600,CA-2023-108553,23/04/2023,29/04/2023,Standard Class,SK-19990,Consumer,10024,OFF-AP-10000026,121,,,
2601,CA-2023-108553,23/04/2023,29/04/2023,Standard Class,SK-19990,Consumer,10024,OFF-SU-10002573,122,,,
2602,CA-2022-165848,4/6/2022,4/6/2022,Same Day,EN-13780,Consumer,10035,OFF-PA-10000349,14,,,
2603,CA-2022-165848,4/6/2022,4/6/2022,Same Day,EN-13780,Consumer,10035,TEC-MA-10003356,1349,,,
2604,CA-2022-165848,4/6/2022,4/6/2022,Same Day,EN-13780,Consumer,10035,FUR-BO-10000362,136,,,
2605,CA-2022-165848,4/6/2022,4/6/2022,Same Day,EN-13780,Consumer,10035,FUR-FU-10003878,61,,,
2606,CA-2020-112718,16/12/2020,21/12/2020,Standard Class,KN-16450,Corporate,32216,OFF-BI-10000591,1,,,
2607,CA-2022-154053,4/3/2022,10/3/2022,Standard Class,MG-17890,Home Office,92024,OFF-AR-10003727,16,,,
2608,CA-2020-127446,25/11/2020,30/11/2020,Standard Class,MC-17590,Corporate,76017,TEC-AC-10001635,24,,,
2609,CA-2020-127446,25/11/2020,30/11/2020,Standard Class,MC-17590,Corporate,76017,OFF-LA-10001317,2,,,
2610,CA-2020-127446,25/11/2020,30/11/2020,Standard Class,MC-17590,Corporate,76017,FUR-TA-10000577,1218,,,
2611,CA-2020-127446,25/11/2020,30/11/2020,Standard Class,MC-17590,Corporate,76017,OFF-LA-10000248,5,,,
2612,CA-2020-127446,25/11/2020,30/11/2020,Standard Class,MC-17590,Corporate,76017,OFF-PA-10000955,15,,,
2613,CA-2020-127446,25/11/2020,30/11/2020,Standard Class,MC-17590,Corporate,76017,FUR-FU-10000221,6,,,
2614,CA-2022-137204,28/04/2022,5/5/2022,Standard Class,BO-11350,Corporate,90045,FUR-CH-10002304,41,,,
2615,CA-2020-147298,26/04/2020,3/5/2020,Standard Class,AG-10300,Corporate,90049,FUR-CH-10004886,230,,,
2616,CA-2020-147298,26/04/2020,3/5/2020,Standard Class,AG-10300,Corporate,90049,OFF-BI-10001525,18,,,
2617,CA-2023-147942,1/4/2023,5/4/2023,Standard Class,MS-17365,Consumer,94110,OFF-LA-10003663,5,,,
2618,CA-2023-147942,1/4/2023,5/4/2023,Standard Class,MS-17365,Consumer,94110,OFF-BI-10001294,121,,,
2619,CA-2023-115931,22/12/2023,26/12/2023,Standard Class,JM-15655,Corporate,88220,OFF-AR-10000369,4,,,
2620,CA-2023-115931,22/12/2023,26/12/2023,Standard Class,JM-15655,Corporate,88220,TEC-PH-10001300,67,,,
2621,CA-2023-115931,22/12/2023,26/12/2023,Standard Class,JM-15655,Corporate,88220,OFF-ST-10000876,37,,,
2622,CA-2023-115931,22/12/2023,26/12/2023,Standard Class,JM-15655,Corporate,88220,OFF-LA-10001404,18,,,
2623,CA-2020-164861,3/12/2020,6/12/2020,Second Class,MC-17635,Corporate,63116,OFF-PA-10001972,25,,,
2624,CA-2023-127180,22/10/2023,24/10/2023,First Class,TA-21385,Home Office,10024,TEC-CO-10004722,11199,,,
2625,CA-2023-127180,22/10/2023,24/10/2023,First Class,TA-21385,Home Office,10024,TEC-PH-10001494,2399,,,
2626,CA-2023-127180,22/10/2023,24/10/2023,First Class,TA-21385,Home Office,10024,OFF-EN-10002500,63,,,
2627,CA-2023-127180,22/10/2023,24/10/2023,First Class,TA-21385,Home Office,10024,TEC-PH-10003800,52,,,
2628,US-2023-165344,13/11/2023,15/11/2023,First Class,SB-20290,Corporate,45503,TEC-AC-10002399,60,,,
2629,US-2023-165344,13/11/2023,15/11/2023,First Class,SB-20290,Corporate,45503,TEC-MA-10002210,652,,,
2630,US-2023-165344,13/11/2023,15/11/2023,First Class,SB-20290,Corporate,45503,OFF-BI-10003196,11,,,
2631,CA-2021-168186,10/9/2021,15/09/2021,Standard Class,AB-10150,Consumer,74133,OFF-PA-10000477,14,,,
2632,US-2023-110604,15/05/2023,20/05/2023,Standard Class,JF-15295,Consumer,98103,FUR-FU-10000076,39,,,
2633,US-2023-110604,15/05/2023,20/05/2023,Standard Class,JF-15295,Consumer,98103,FUR-CH-10002017,42,,,
2634,US-2023-110604,15/05/2023,20/05/2023,Standard Class,JF-15295,Consumer,98103,FUR-CH-10004287,220,,,
2635,CA-2021-116750,5/7/2021,10/7/2021,Second Class,BF-10975,Corporate,28314,FUR-FU-10003829,4,,,
2636,CA-2021-116750,5/7/2021,10/7/2021,Second Class,BF-10975,Corporate,28314,OFF-BI-10004728,7,,,
2637,CA-2021-162369,15/08/2021,19/08/2021,Standard Class,TT-21265,Corporate,90045,OFF-ST-10000046,323,,,
2638,CA-2023-108441,12/6/2023,18/06/2023,Standard Class,SB-20170,Consumer,10035,OFF-PA-10000697,19,,,
2639,CA-2023-108441,12/6/2023,18/06/2023,Standard Class,SB-20170,Consumer,10035,OFF-BI-10000848,13,,,
2640,CA-2023-108441,12/6/2023,18/06/2023,Standard Class,SB-20170,Consumer,10035,OFF-AR-10004691,64,,,
2641,CA-2023-108441,12/6/2023,18/06/2023,Standard Class,SB-20170,Consumer,10035,FUR-CH-10000595,858,,,
2642,CA-2021-169740,20/02/2021,25/02/2021,Standard Class,LM-17065,Consumer,71901,TEC-AC-10000927,29,,,
2643,CA-2022-124051,29/12/2022,30/12/2022,First Class,KA-16525,Consumer,60505,OFF-PA-10001289,186,,,
2644,CA-2022-149111,17/04/2022,21/04/2022,Second Class,BF-11170,Home Office,27604,TEC-PH-10003092,36,,,
2645,CA-2022-149111,17/04/2022,21/04/2022,Second Class,BF-11170,Home Office,27604,FUR-FU-10000206,18,,,
2646,CA-2020-131002,7/9/2020,12/9/2020,Second Class,TB-21400,Consumer,74133,FUR-FU-10004270,57,,,
2647,CA-2020-131002,7/9/2020,12/9/2020,Second Class,TB-21400,Consumer,74133,OFF-BI-10000948,42,,,
2648,CA-2020-131002,7/9/2020,12/9/2020,Second Class,TB-21400,Consumer,74133,OFF-PA-10000223,12,,,
2649,CA-2020-131002,7/9/2020,12/9/2020,Second Class,TB-21400,Consumer,74133,FUR-FU-10004665,821,,,
2650,CA-2020-131002,7/9/2020,12/9/2020,Second Class,TB-21400,Consumer,74133,TEC-PH-10000215,104,,,
2651,US-2022-146794,26/09/2022,1/10/2022,Standard Class,SH-19975,Corporate,92345,FUR-BO-10004467,424,,,
2652,CA-2023-112515,17/09/2023,21/09/2023,Second Class,AS-10225,Corporate,84604,OFF-BI-10000829,10,,,
2653,CA-2023-112515,17/09/2023,21/09/2023,Second Class,AS-10225,Corporate,84604,OFF-BI-10003712,11,,,
2654,CA-2023-112515,17/09/2023,21/09/2023,Second Class,AS-10225,Corporate,84604,OFF-PA-10000062,164,,,
2655,CA-2023-112515,17/09/2023,21/09/2023,Second Class,AS-10225,Corporate,84604,FUR-BO-10003404,1292,,,
2656,CA-2023-112515,17/09/2023,21/09/2023,Second Class,AS-10225,Corporate,84604,OFF-BI-10004233,25,,,
2657,CA-2023-112515,17/09/2023,21/09/2023,Second Class,AS-10225,Corporate,84604,OFF-ST-10001272,261,,,
2658,CA-2023-112515,17/09/2023,21/09/2023,Second Class,AS-10225,Corporate,84604,OFF-LA-10001175,14,,,
2659,CA-2022-150343,16/08/2022,20/08/2022,Standard Class,PK-19075,Consumer,94110,OFF-EN-10004030,10,,,
2660,CA-2021-135538,24/12/2021,28/12/2021,Standard Class,HR-14830,Corporate,85234,FUR-CH-10004287,883,,,
2661,CA-2023-123372,28/11/2023,2/12/2023,Standard Class,DG-13300,Corporate,10035,TEC-PH-10002834,1979,,,
2662,CA-2023-123372,28/11/2023,2/12/2023,Standard Class,DG-13300,Corporate,10035,OFF-EN-10003055,79,,,
2663,CA-2023-159604,14/04/2023,15/04/2023,First Class,CL-12700,Home Office,65807,OFF-BI-10003460,8,,,
2664,CA-2022-164784,1/5/2022,4/5/2022,First Class,HF-14995,Consumer,38109,OFF-LA-10001569,3,,,
2665,CA-2022-164784,1/5/2022,4/5/2022,First Class,HF-14995,Consumer,38109,FUR-TA-10004534,370,,,
2666,CA-2022-164784,1/5/2022,4/5/2022,First Class,HF-14995,Consumer,38109,OFF-BI-10002954,2,,,
2667,CA-2022-111794,1/10/2022,1/10/2022,Same Day,HG-15025,Consumer,79109,TEC-AC-10003832,79,,,
2668,CA-2022-111794,1/10/2022,1/10/2022,Same Day,HG-15025,Consumer,79109,OFF-PA-10000474,28,,,
2669,US-2021-139759,25/08/2021,30/08/2021,Standard Class,NL-18310,Home Office,90045,FUR-CH-10002774,40,,,
2670,US-2021-139759,25/08/2021,30/08/2021,Standard Class,NL-18310,Home Office,90045,OFF-AP-10002765,105,,,
2671,CA-2020-126403,9/9/2020,12/9/2020,Second Class,RR-19525,Corporate,1852,OFF-PA-10001144,166,,,
2672,CA-2020-126403,9/9/2020,12/9/2020,Second Class,RR-19525,Corporate,1852,FUR-CH-10003761,785,,,
2673,CA-2020-126403,9/9/2020,12/9/2020,Second Class,RR-19525,Corporate,1852,OFF-PA-10004665,26,,,
2674,CA-2020-126403,9/9/2020,12/9/2020,Second Class,RR-19525,Corporate,1852,OFF-ST-10000078,1325,,,
2675,CA-2023-136875,3/12/2023,3/12/2023,Same Day,TC-21295,Consumer,92024,OFF-PA-10000357,166,,,
2676,CA-2023-132185,27/11/2023,2/12/2023,Standard Class,DB-13615,Consumer,28806,OFF-AR-10000422,8,,,
2677,CA-2023-132185,27/11/2023,2/12/2023,Standard Class,DB-13615,Consumer,28806,OFF-AP-10001205,43,,,
